Loaded checkpoint from ckpt/sam_med3d_turbo.pth (epoch 0)
Epoch: 0/199
Dice Loss: 0.433069, CE Loss: 9.100773, Total: 9.533842
Dice Loss: 0.558889, CE Loss: 14.922422, Total: 15.481311
Dice Loss: 0.483814, CE Loss: 12.402647, Total: 12.886461
Dice Loss: 0.345275, CE Loss: 9.068946, Total: 9.414221
Dice Loss: 0.477076, CE Loss: 14.998648, Total: 15.475724
Dice Loss: 0.478333, CE Loss: 14.376718, Total: 14.855050
Dice Loss: 0.736582, CE Loss: 26.030193, Total: 26.766775
Dice Loss: 0.661129, CE Loss: 25.353674, Total: 26.014803
Dice Loss: 0.624452, CE Loss: 26.611532, Total: 27.235985
Dice Loss: 0.420247, CE Loss: 20.826593, Total: 21.246840
Dice Loss: 0.672201, CE Loss: 24.427490, Total: 25.099691
Dice Loss: 0.529275, CE Loss: 22.039623, Total: 22.568899
Dice Loss: 0.474097, CE Loss: 18.686806, Total: 19.160902
Dice Loss: 0.502391, CE Loss: 20.564043, Total: 21.066433
Dice Loss: 0.463194, CE Loss: 20.406670, Total: 20.869864
Dice Loss: 0.371248, CE Loss: 14.722610, Total: 15.093857
Dice Loss: 0.385762, CE Loss: 13.951418, Total: 14.337179
Dice Loss: 0.768152, CE Loss: 49.860100, Total: 50.628254
Dice Loss: 0.792306, CE Loss: 52.334789, Total: 53.127094
Dice Loss: 0.779896, CE Loss: 51.132011, Total: 51.911907
Dice Loss: 0.781115, CE Loss: 47.607872, Total: 48.388988
Dice Loss: 0.768619, CE Loss: 46.535275, Total: 47.303894
Dice Loss: 0.788165, CE Loss: 48.551331, Total: 49.339497
Dice Loss: 0.775523, CE Loss: 44.341904, Total: 45.117428
Dice Loss: 0.738672, CE Loss: 37.192814, Total: 37.931488
Dice Loss: 0.746737, CE Loss: 38.425819, Total: 39.172558
Dice Loss: 0.737069, CE Loss: 35.526756, Total: 36.263824
Dice Loss: 0.740108, CE Loss: 35.825222, Total: 36.565331
Dice Loss: 0.772884, CE Loss: 57.637970, Total: 58.410854
Dice Loss: 0.729949, CE Loss: 53.796249, Total: 54.526199
Dice Loss: 0.659245, CE Loss: 49.581310, Total: 50.240555
Dice Loss: 0.525352, CE Loss: 32.104427, Total: 32.629780
Dice Loss: 0.625689, CE Loss: 44.013401, Total: 44.639091
Dice Loss: 0.479790, CE Loss: 32.702141, Total: 33.181931
Dice Loss: 0.399718, CE Loss: 33.501575, Total: 33.901295
Dice Loss: 0.307280, CE Loss: 27.567841, Total: 27.875120
Dice Loss: 0.288773, CE Loss: 26.173536, Total: 26.462309
Dice Loss: 0.410363, CE Loss: 33.871323, Total: 34.281685
Dice Loss: 0.391677, CE Loss: 31.421171, Total: 31.812849
Dice Loss: 0.681245, CE Loss: 25.621838, Total: 26.303083
Dice Loss: 0.630343, CE Loss: 24.369755, Total: 25.000097
Dice Loss: 0.430643, CE Loss: 15.037053, Total: 15.467695
Dice Loss: 0.641113, CE Loss: 25.901381, Total: 26.542494
Dice Loss: 0.680938, CE Loss: 27.356842, Total: 28.037779
Dice Loss: 0.671307, CE Loss: 29.966772, Total: 30.638079
Dice Loss: 0.620964, CE Loss: 26.123079, Total: 26.744043
Dice Loss: 0.568305, CE Loss: 23.806629, Total: 24.374935
Dice Loss: 0.452951, CE Loss: 17.413105, Total: 17.866056
Dice Loss: 0.624744, CE Loss: 25.326046, Total: 25.950790
Dice Loss: 0.618448, CE Loss: 24.555889, Total: 25.174337
Dice Loss: 0.765327, CE Loss: 19.559826, Total: 20.325153
Dice Loss: 0.807048, CE Loss: 22.023348, Total: 22.830395
Dice Loss: 0.736881, CE Loss: 15.748933, Total: 16.485813
Dice Loss: 0.713048, CE Loss: 13.974588, Total: 14.687636
Dice Loss: 0.572811, CE Loss: 9.431419, Total: 10.004230
Dice Loss: 0.532861, CE Loss: 8.380748, Total: 8.913609
Dice Loss: 0.646932, CE Loss: 12.117936, Total: 12.764868
Dice Loss: 0.694114, CE Loss: 13.680483, Total: 14.374598
Dice Loss: 0.674297, CE Loss: 12.446413, Total: 13.120710
Dice Loss: 0.714525, CE Loss: 17.366940, Total: 18.081465
Dice Loss: 0.707949, CE Loss: 15.513432, Total: 16.221380
Dice Loss: 0.530246, CE Loss: 24.963058, Total: 25.493303
Dice Loss: 0.587117, CE Loss: 49.140202, Total: 49.727318
Dice Loss: 0.556436, CE Loss: 50.987503, Total: 51.543938
Dice Loss: 0.603088, CE Loss: 46.598404, Total: 47.201492
Dice Loss: 0.667445, CE Loss: 43.338593, Total: 44.006039
Dice Loss: 0.630101, CE Loss: 37.379051, Total: 38.009151
Dice Loss: 0.604841, CE Loss: 36.951279, Total: 37.556118
Dice Loss: 0.688155, CE Loss: 47.743195, Total: 48.431351
Dice Loss: 0.587267, CE Loss: 31.509167, Total: 32.096432
Dice Loss: 0.591830, CE Loss: 36.254612, Total: 36.846443
Dice Loss: 0.561021, CE Loss: 32.259445, Total: 32.820465
Dice Loss: 0.640288, CE Loss: 31.253653, Total: 31.893940
Dice Loss: 0.572124, CE Loss: 29.283323, Total: 29.855448
Dice Loss: 0.230066, CE Loss: 10.911943, Total: 11.142010
Dice Loss: 0.122275, CE Loss: 5.130521, Total: 5.252797
Dice Loss: 0.198528, CE Loss: 12.459260, Total: 12.657788
Dice Loss: 0.329234, CE Loss: 14.013121, Total: 14.342355
Dice Loss: 0.293491, CE Loss: 12.658068, Total: 12.951558
Dice Loss: 0.355256, CE Loss: 15.563146, Total: 15.918402
Dice Loss: 0.434285, CE Loss: 18.914040, Total: 19.348324
Dice Loss: 0.419793, CE Loss: 18.892429, Total: 19.312222
Dice Loss: 0.447601, CE Loss: 20.211151, Total: 20.658752
Dice Loss: 0.704848, CE Loss: 26.940565, Total: 27.645412
Dice Loss: 0.721268, CE Loss: 31.117290, Total: 31.838558
Dice Loss: 0.613948, CE Loss: 24.761814, Total: 25.375761
Dice Loss: 0.370847, CE Loss: 11.479752, Total: 11.850598
Dice Loss: 0.473859, CE Loss: 17.961117, Total: 18.434975
Dice Loss: 0.262383, CE Loss: 7.922171, Total: 8.184554
Dice Loss: 0.216513, CE Loss: 6.773542, Total: 6.990056
Dice Loss: 0.369815, CE Loss: 12.098646, Total: 12.468461
Dice Loss: 0.314631, CE Loss: 10.582497, Total: 10.897128
Dice Loss: 0.484119, CE Loss: 16.574530, Total: 17.058649
Dice Loss: 0.454110, CE Loss: 15.237650, Total: 15.691759
Dice Loss: 0.833193, CE Loss: 39.660423, Total: 40.493614
Dice Loss: 0.767340, CE Loss: 30.903128, Total: 31.670467
Dice Loss: 0.771645, CE Loss: 27.436407, Total: 28.208052
Dice Loss: 0.595402, CE Loss: 17.405695, Total: 18.001097
Dice Loss: 0.474624, CE Loss: 12.802118, Total: 13.276742
Dice Loss: 0.471666, CE Loss: 14.239809, Total: 14.711475
Dice Loss: 0.488864, CE Loss: 14.067402, Total: 14.556266
Dice Loss: 0.485312, CE Loss: 15.401874, Total: 15.887186
Dice Loss: 0.555568, CE Loss: 19.491787, Total: 20.047356
Dice Loss: 0.411669, CE Loss: 11.494761, Total: 11.906429
Dice Loss: 0.471093, CE Loss: 13.688894, Total: 14.159987
Dice Loss: 0.557642, CE Loss: 19.316137, Total: 19.873779
Dice Loss: 0.441112, CE Loss: 19.910366, Total: 20.351479
Dice Loss: 0.648685, CE Loss: 22.636757, Total: 23.285442
Dice Loss: 0.632474, CE Loss: 25.846560, Total: 26.479034
Dice Loss: 0.381180, CE Loss: 14.884238, Total: 15.265418
Dice Loss: 0.436016, CE Loss: 18.286011, Total: 18.722027
Dice Loss: 0.387294, CE Loss: 17.841503, Total: 18.228796
Dice Loss: 0.472584, CE Loss: 20.907978, Total: 21.380562
Dice Loss: 0.528449, CE Loss: 21.341944, Total: 21.870394
Dice Loss: 0.476255, CE Loss: 23.622454, Total: 24.098709
Dice Loss: 0.544882, CE Loss: 23.439552, Total: 23.984434
Dice Loss: 0.853668, CE Loss: 38.037533, Total: 38.891201
Dice Loss: 0.842228, CE Loss: 40.181465, Total: 41.023693
Dice Loss: 0.785729, CE Loss: 35.465286, Total: 36.251015
Dice Loss: 0.724854, CE Loss: 31.680321, Total: 32.405174
Dice Loss: 0.677809, CE Loss: 27.946686, Total: 28.624495
Dice Loss: 0.654756, CE Loss: 23.701155, Total: 24.355911
Dice Loss: 0.731349, CE Loss: 31.243484, Total: 31.974833
Dice Loss: 0.739861, CE Loss: 29.644188, Total: 30.384048
Dice Loss: 0.666858, CE Loss: 21.737343, Total: 22.404202
Dice Loss: 0.610055, CE Loss: 19.120380, Total: 19.730434
Dice Loss: 0.655922, CE Loss: 20.619324, Total: 21.275246
Dice Loss: 0.661397, CE Loss: 15.251330, Total: 15.912727
Dice Loss: 0.684521, CE Loss: 15.472610, Total: 16.157131
Dice Loss: 0.555757, CE Loss: 11.688350, Total: 12.244106
Dice Loss: 0.749058, CE Loss: 20.500690, Total: 21.249748
Dice Loss: 0.590954, CE Loss: 13.026703, Total: 13.617657
Dice Loss: 0.501863, CE Loss: 12.064536, Total: 12.566400
Dice Loss: 0.719031, CE Loss: 18.248972, Total: 18.968002
Dice Loss: 0.714948, CE Loss: 18.561487, Total: 19.276436
Dice Loss: 0.686626, CE Loss: 16.677807, Total: 17.364433
Dice Loss: 0.567673, CE Loss: 11.528408, Total: 12.096081
Dice Loss: 0.626007, CE Loss: 12.527617, Total: 13.153624
Dice Loss: 0.810086, CE Loss: 50.770649, Total: 51.580734
Dice Loss: 0.741994, CE Loss: 36.849079, Total: 37.591072
Dice Loss: 0.716773, CE Loss: 41.639511, Total: 42.356285
Dice Loss: 0.826602, CE Loss: 49.872536, Total: 50.699139
Dice Loss: 0.716769, CE Loss: 33.715309, Total: 34.432079
Dice Loss: 0.703914, CE Loss: 36.054619, Total: 36.758533
Dice Loss: 0.711771, CE Loss: 35.463970, Total: 36.175743
Dice Loss: 0.740349, CE Loss: 38.083424, Total: 38.823772
Dice Loss: 0.685488, CE Loss: 32.216301, Total: 32.901791
Dice Loss: 0.642336, CE Loss: 27.450550, Total: 28.092886
Dice Loss: 0.689879, CE Loss: 29.714733, Total: 30.404612
Dice Loss: 0.576995, CE Loss: 35.300949, Total: 35.877945
Dice Loss: 0.466267, CE Loss: 30.385757, Total: 30.852024
Dice Loss: 0.275417, CE Loss: 10.669207, Total: 10.944624
Dice Loss: 0.304818, CE Loss: 14.172440, Total: 14.477258
Dice Loss: 0.228445, CE Loss: 6.601258, Total: 6.829703
Dice Loss: 0.325015, CE Loss: 16.310635, Total: 16.635649
Dice Loss: 0.437679, CE Loss: 24.914371, Total: 25.352051
Dice Loss: 0.197220, CE Loss: 5.866253, Total: 6.063473
Dice Loss: 0.127867, CE Loss: -2.233104, Total: -2.105237
Dice Loss: 0.328937, CE Loss: 15.852030, Total: 16.180967
Dice Loss: 0.219068, CE Loss: 7.052970, Total: 7.272038
Epoch: 1, Step: 40, Loss: 281.24169235229493, Dice: 0.323315292596817
Dice Loss: 0.628300, CE Loss: 20.219236, Total: 20.847536
Dice Loss: 0.638131, CE Loss: 23.121651, Total: 23.759781
Dice Loss: 0.581283, CE Loss: 20.556713, Total: 21.137997
Dice Loss: 0.591031, CE Loss: 20.598194, Total: 21.189224
Dice Loss: 0.586935, CE Loss: 20.277622, Total: 20.864557
Dice Loss: 0.598535, CE Loss: 18.793591, Total: 19.392126
Dice Loss: 0.650492, CE Loss: 21.572012, Total: 22.222504
Dice Loss: 0.648681, CE Loss: 20.649210, Total: 21.297892
Dice Loss: 0.576298, CE Loss: 18.534115, Total: 19.110413
Dice Loss: 0.504953, CE Loss: 14.828078, Total: 15.333032
Dice Loss: 0.507818, CE Loss: 15.053357, Total: 15.561175
Dice Loss: 0.635130, CE Loss: 40.943611, Total: 41.578739
Dice Loss: 0.558246, CE Loss: 41.192764, Total: 41.751011
Dice Loss: 0.406676, CE Loss: 16.343155, Total: 16.749832
Dice Loss: 0.228312, CE Loss: 5.823243, Total: 6.051555
Dice Loss: 0.372152, CE Loss: 17.054029, Total: 17.426182
Dice Loss: 0.493127, CE Loss: 22.023739, Total: 22.516867
Dice Loss: 0.613388, CE Loss: 32.305817, Total: 32.919205
Dice Loss: 0.472854, CE Loss: 22.037691, Total: 22.510546
Dice Loss: 0.463189, CE Loss: 20.820852, Total: 21.284042
Dice Loss: 0.580637, CE Loss: 28.446857, Total: 29.027494
Dice Loss: 0.589329, CE Loss: 29.158211, Total: 29.747540
Dice Loss: 0.646790, CE Loss: 43.377068, Total: 44.023857
Dice Loss: 0.514932, CE Loss: 34.113541, Total: 34.628471
Dice Loss: 0.424053, CE Loss: 28.764114, Total: 29.188168
Dice Loss: 0.335519, CE Loss: 31.725462, Total: 32.060982
Dice Loss: 0.535417, CE Loss: 45.371338, Total: 45.906754
Dice Loss: 0.412062, CE Loss: 31.952122, Total: 32.364185
Dice Loss: 0.487388, CE Loss: 30.837471, Total: 31.324860
Dice Loss: 0.377106, CE Loss: 27.542658, Total: 27.919764
Dice Loss: 0.525283, CE Loss: 35.271667, Total: 35.796951
Dice Loss: 0.533812, CE Loss: 36.583061, Total: 37.116875
Dice Loss: 0.521718, CE Loss: 34.764343, Total: 35.286060
Dice Loss: 0.588428, CE Loss: 31.256361, Total: 31.844790
Dice Loss: 0.819115, CE Loss: 47.818451, Total: 48.637566
Dice Loss: 0.688892, CE Loss: 32.274422, Total: 32.963314
Dice Loss: 0.518655, CE Loss: 24.579170, Total: 25.097826
Dice Loss: 0.471677, CE Loss: 20.828640, Total: 21.300318
Dice Loss: 0.511506, CE Loss: 21.563278, Total: 22.074785
Dice Loss: 0.456535, CE Loss: 23.335657, Total: 23.792192
Dice Loss: 0.556720, CE Loss: 24.537565, Total: 25.094286
Dice Loss: 0.492367, CE Loss: 23.715595, Total: 24.207962
Dice Loss: 0.382559, CE Loss: 19.598160, Total: 19.980719
Dice Loss: 0.333974, CE Loss: 17.244286, Total: 17.578259
Dice Loss: 0.501866, CE Loss: 17.361835, Total: 17.863701
Dice Loss: 0.397676, CE Loss: 10.801853, Total: 11.199529
Dice Loss: 0.551062, CE Loss: 21.836174, Total: 22.387236
Dice Loss: 0.480388, CE Loss: 18.532715, Total: 19.013102
Dice Loss: 0.470300, CE Loss: 16.115986, Total: 16.586287
Dice Loss: 0.333600, CE Loss: 10.296371, Total: 10.629972
Dice Loss: 0.509085, CE Loss: 19.084057, Total: 19.593142
Dice Loss: 0.501577, CE Loss: 17.987944, Total: 18.489521
Dice Loss: 0.637436, CE Loss: 27.112656, Total: 27.750092
Dice Loss: 0.686738, CE Loss: 30.855690, Total: 31.542427
Dice Loss: 0.659663, CE Loss: 29.112978, Total: 29.772640
Dice Loss: 0.615521, CE Loss: 15.999510, Total: 16.615030
Dice Loss: 0.611041, CE Loss: 19.403870, Total: 20.014910
Dice Loss: 0.624853, CE Loss: 20.740551, Total: 21.365404
Dice Loss: 0.621530, CE Loss: 17.756241, Total: 18.377771
Dice Loss: 0.704719, CE Loss: 18.912516, Total: 19.617235
Dice Loss: 0.686001, CE Loss: 17.475536, Total: 18.161537
Dice Loss: 0.676462, CE Loss: 21.228561, Total: 21.905024
Dice Loss: 0.619162, CE Loss: 16.697941, Total: 17.317102
Dice Loss: 0.624720, CE Loss: 15.627674, Total: 16.252394
Dice Loss: 0.658578, CE Loss: 15.353454, Total: 16.012032
Dice Loss: 0.663583, CE Loss: 16.065235, Total: 16.728819
Dice Loss: 0.751012, CE Loss: 34.084404, Total: 34.835415
Dice Loss: 0.653533, CE Loss: 27.394825, Total: 28.048359
Dice Loss: 0.639482, CE Loss: 30.635412, Total: 31.274895
Dice Loss: 0.629548, CE Loss: 21.995707, Total: 22.625256
Dice Loss: 0.701248, CE Loss: 27.608238, Total: 28.309486
Dice Loss: 0.733932, CE Loss: 30.400047, Total: 31.133980
Dice Loss: 0.618358, CE Loss: 22.287823, Total: 22.906181
Dice Loss: 0.404949, CE Loss: 12.448026, Total: 12.852975
Dice Loss: 0.314959, CE Loss: 10.084078, Total: 10.399037
Dice Loss: 0.233148, CE Loss: 7.037073, Total: 7.270221
Dice Loss: 0.203213, CE Loss: 5.737599, Total: 5.940812
Dice Loss: 0.454022, CE Loss: 38.181240, Total: 38.635262
Dice Loss: 0.241448, CE Loss: 20.009850, Total: 20.251297
Dice Loss: -0.122946, CE Loss: -10.000346, Total: -10.123293
Dice Loss: -0.234893, CE Loss: -18.853031, Total: -19.087925
Dice Loss: -0.022117, CE Loss: -1.079610, Total: -1.101728
Dice Loss: -0.041985, CE Loss: -4.820417, Total: -4.862402
Dice Loss: -0.124205, CE Loss: -10.874454, Total: -10.998659
Dice Loss: 0.121864, CE Loss: 8.851521, Total: 8.973386
Dice Loss: 0.198910, CE Loss: 15.336349, Total: 15.535260
Dice Loss: 0.144646, CE Loss: 11.439586, Total: 11.584232
Dice Loss: 0.069719, CE Loss: 4.491137, Total: 4.560856
Dice Loss: 0.814760, CE Loss: 72.364761, Total: 73.179520
Dice Loss: 0.760359, CE Loss: 58.782661, Total: 59.543022
Dice Loss: 0.790822, CE Loss: 66.786041, Total: 67.576866
Dice Loss: 0.643242, CE Loss: 37.511848, Total: 38.155090
Dice Loss: 0.531918, CE Loss: 31.232943, Total: 31.764860
Dice Loss: 0.353017, CE Loss: 17.641775, Total: 17.994791
Dice Loss: 0.162901, CE Loss: 7.845394, Total: 8.008296
Dice Loss: -0.040940, CE Loss: -1.907279, Total: -1.948218
Dice Loss: -0.204817, CE Loss: -10.244089, Total: -10.448906
Dice Loss: -0.309609, CE Loss: -17.192959, Total: -17.502567
Dice Loss: -0.318937, CE Loss: -17.055576, Total: -17.374514
Dice Loss: 0.690858, CE Loss: 36.779495, Total: 37.470352
Dice Loss: 0.709233, CE Loss: 39.448082, Total: 40.157314
Dice Loss: 0.844082, CE Loss: 56.502571, Total: 57.346653
Dice Loss: 0.753467, CE Loss: 44.874916, Total: 45.628384
Dice Loss: 0.624781, CE Loss: 31.980011, Total: 32.604794
Dice Loss: 0.614109, CE Loss: 32.389893, Total: 33.004002
Dice Loss: 0.636726, CE Loss: 34.505291, Total: 35.142017
Dice Loss: 0.594434, CE Loss: 35.179161, Total: 35.773594
Dice Loss: 0.557150, CE Loss: 27.957560, Total: 28.514709
Dice Loss: 0.536068, CE Loss: 26.202061, Total: 26.738129
Dice Loss: 0.527661, CE Loss: 24.804605, Total: 25.332266
Dice Loss: 0.828901, CE Loss: 51.658173, Total: 52.487076
Dice Loss: 0.805653, CE Loss: 51.629066, Total: 52.434719
Dice Loss: 0.721530, CE Loss: 41.874741, Total: 42.596272
Dice Loss: 0.823012, CE Loss: 59.143967, Total: 59.966980
Dice Loss: 0.766727, CE Loss: 52.493816, Total: 53.260544
Dice Loss: 0.713642, CE Loss: 40.785324, Total: 41.498966
Dice Loss: 0.719684, CE Loss: 41.577629, Total: 42.297314
Dice Loss: 0.716012, CE Loss: 41.830391, Total: 42.546402
Dice Loss: 0.745716, CE Loss: 46.776085, Total: 47.521801
Dice Loss: 0.713133, CE Loss: 42.057343, Total: 42.770477
Dice Loss: 0.749694, CE Loss: 45.594727, Total: 46.344421
Dice Loss: 0.793652, CE Loss: 48.178013, Total: 48.971664
Dice Loss: 0.732847, CE Loss: 41.430370, Total: 42.163219
Dice Loss: 0.760315, CE Loss: 47.917084, Total: 48.677399
Dice Loss: 0.782885, CE Loss: 47.672508, Total: 48.455395
Dice Loss: 0.822450, CE Loss: 55.452538, Total: 56.274986
Dice Loss: 0.767900, CE Loss: 48.228497, Total: 48.996395
Dice Loss: 0.697009, CE Loss: 36.900925, Total: 37.597935
Dice Loss: 0.642665, CE Loss: 29.833670, Total: 30.476336
Dice Loss: 0.553045, CE Loss: 22.668335, Total: 23.221380
Dice Loss: 0.617912, CE Loss: 29.882099, Total: 30.500011
Dice Loss: 0.558287, CE Loss: 23.579102, Total: 24.137388
Dice Loss: 0.759238, CE Loss: 29.222708, Total: 29.981947
Dice Loss: 0.820365, CE Loss: 38.079781, Total: 38.900146
Dice Loss: 0.624469, CE Loss: 21.378342, Total: 22.002811
Dice Loss: 0.759559, CE Loss: 31.713476, Total: 32.473034
Dice Loss: 0.737707, CE Loss: 29.359093, Total: 30.096800
Dice Loss: 0.653270, CE Loss: 21.435547, Total: 22.088818
Dice Loss: 0.773787, CE Loss: 31.221964, Total: 31.995750
Dice Loss: 0.731822, CE Loss: 25.279320, Total: 26.011143
Dice Loss: 0.770196, CE Loss: 28.118389, Total: 28.888586
Dice Loss: 0.722778, CE Loss: 23.515526, Total: 24.238304
Dice Loss: 0.776302, CE Loss: 27.138971, Total: 27.915274
Dice Loss: 0.674277, CE Loss: 30.707542, Total: 31.381819
Dice Loss: 0.751493, CE Loss: 48.069084, Total: 48.820576
Dice Loss: 0.588813, CE Loss: 29.857792, Total: 30.446606
Dice Loss: 0.674368, CE Loss: 37.794880, Total: 38.469250
Dice Loss: 0.634692, CE Loss: 34.396206, Total: 35.030899
Dice Loss: 0.432285, CE Loss: 21.189409, Total: 21.621695
Dice Loss: 0.567696, CE Loss: 29.323177, Total: 29.890873
Dice Loss: 0.483364, CE Loss: 22.728817, Total: 23.212181
Dice Loss: 0.401766, CE Loss: 16.080173, Total: 16.481939
Dice Loss: 0.333966, CE Loss: 13.239001, Total: 13.572968
Dice Loss: 0.289299, CE Loss: 10.446720, Total: 10.736019
Dice Loss: 0.614485, CE Loss: 17.874218, Total: 18.488703
Dice Loss: 0.840881, CE Loss: 38.229836, Total: 39.070717
Dice Loss: 0.680807, CE Loss: 31.234419, Total: 31.915226
Dice Loss: 0.568232, CE Loss: 21.509079, Total: 22.077311
Dice Loss: 0.535050, CE Loss: 18.175014, Total: 18.710064
Dice Loss: 0.606411, CE Loss: 22.612164, Total: 23.218575
Dice Loss: 0.519079, CE Loss: 16.319279, Total: 16.838358
Dice Loss: 0.593527, CE Loss: 18.811543, Total: 19.405069
Dice Loss: 0.591227, CE Loss: 19.478798, Total: 20.070024
Dice Loss: 0.577932, CE Loss: 17.277458, Total: 17.855391
Dice Loss: 0.577802, CE Loss: 17.205585, Total: 17.783388
Dice Loss: 0.703221, CE Loss: 30.681778, Total: 31.384998
Dice Loss: 0.640680, CE Loss: 27.058250, Total: 27.698931
Dice Loss: 0.536996, CE Loss: 20.492113, Total: 21.029110
Dice Loss: 0.466091, CE Loss: 15.569712, Total: 16.035803
Dice Loss: 0.372444, CE Loss: 11.546445, Total: 11.918889
Dice Loss: 0.405708, CE Loss: 13.011638, Total: 13.417346
Dice Loss: 0.371988, CE Loss: 9.811384, Total: 10.183372
Dice Loss: 0.346811, CE Loss: 9.996472, Total: 10.343284
Dice Loss: 0.360754, CE Loss: 10.701226, Total: 11.061979
Dice Loss: 0.328610, CE Loss: 10.409113, Total: 10.737722
Dice Loss: 0.335797, CE Loss: 11.034325, Total: 11.370121
Dice Loss: 0.626116, CE Loss: 15.493942, Total: 16.120058
Dice Loss: 0.671685, CE Loss: 23.948011, Total: 24.619696
Dice Loss: 0.707067, CE Loss: 24.282526, Total: 24.989594
Dice Loss: 0.768637, CE Loss: 27.622238, Total: 28.390875
Dice Loss: 0.725919, CE Loss: 24.712742, Total: 25.438660
Dice Loss: 0.728108, CE Loss: 27.172190, Total: 27.900297
Dice Loss: 0.670409, CE Loss: 18.947220, Total: 19.617628
Dice Loss: 0.631025, CE Loss: 17.650507, Total: 18.281532
Dice Loss: 0.566491, CE Loss: 14.987575, Total: 15.554066
Dice Loss: 0.518390, CE Loss: 11.852114, Total: 12.370504
Dice Loss: 0.555651, CE Loss: 13.266967, Total: 13.822618
Dice Loss: 0.723095, CE Loss: 37.028671, Total: 37.751766
Dice Loss: 0.782681, CE Loss: 49.551384, Total: 50.334064
Dice Loss: 0.666303, CE Loss: 48.720222, Total: 49.386524
Dice Loss: 0.646888, CE Loss: 42.792252, Total: 43.439140
Dice Loss: 0.579473, CE Loss: 37.332695, Total: 37.912167
Dice Loss: 0.530733, CE Loss: 35.151161, Total: 35.681892
Dice Loss: 0.534765, CE Loss: 34.664639, Total: 35.199402
Dice Loss: 0.671070, CE Loss: 40.476044, Total: 41.147114
Dice Loss: 0.631283, CE Loss: 39.383644, Total: 40.014927
Dice Loss: 0.647774, CE Loss: 40.711796, Total: 41.359570
Dice Loss: 0.590330, CE Loss: 36.252258, Total: 36.842587
Dice Loss: 0.669152, CE Loss: 48.703629, Total: 49.372780
Dice Loss: 0.861546, CE Loss: 78.003006, Total: 78.864548
Dice Loss: 0.701906, CE Loss: 55.232178, Total: 55.934082
Dice Loss: 0.555423, CE Loss: 49.719559, Total: 50.274982
Dice Loss: 0.424659, CE Loss: 34.991188, Total: 35.415848
Dice Loss: 0.294105, CE Loss: 25.093651, Total: 25.387756
Dice Loss: 0.493561, CE Loss: 41.542637, Total: 42.036198
Dice Loss: 0.552927, CE Loss: 44.063179, Total: 44.616108
Dice Loss: 0.560815, CE Loss: 46.491600, Total: 47.052414
Dice Loss: 0.409553, CE Loss: 28.580477, Total: 28.990030
Dice Loss: 0.405729, CE Loss: 28.856497, Total: 29.262226
EPOCH: 1, Loss: 280.250346215566
EPOCH: 1, Dice: 0.19102514137824375
Epoch: 2/199
Dice Loss: 0.430623, CE Loss: 15.578173, Total: 16.008795
Dice Loss: 0.411789, CE Loss: 16.141819, Total: 16.553608
Dice Loss: 0.270843, CE Loss: 3.032608, Total: 3.303451
Dice Loss: 0.449210, CE Loss: 14.163510, Total: 14.612720
Dice Loss: 0.262739, CE Loss: 7.478742, Total: 7.741481
Dice Loss: 0.142625, CE Loss: 0.838134, Total: 0.980759
Dice Loss: 0.327105, CE Loss: 15.017824, Total: 15.344930
Dice Loss: 0.444878, CE Loss: 23.140738, Total: 23.585615
Dice Loss: 0.323251, CE Loss: 9.797109, Total: 10.120359
Dice Loss: 0.503420, CE Loss: 21.748112, Total: 22.251532
Dice Loss: 0.442884, CE Loss: 19.362465, Total: 19.805349
Dice Loss: 0.552084, CE Loss: 33.796875, Total: 34.348961
Dice Loss: 0.618464, CE Loss: 52.519745, Total: 53.138210
Dice Loss: 0.596240, CE Loss: 49.414089, Total: 50.010330
Dice Loss: 0.708658, CE Loss: 60.395882, Total: 61.104538
Dice Loss: 0.689144, CE Loss: 55.365082, Total: 56.054226
Dice Loss: 0.683037, CE Loss: 49.469406, Total: 50.152443
Dice Loss: 0.693848, CE Loss: 52.497749, Total: 53.191597
Dice Loss: 0.718556, CE Loss: 50.137215, Total: 50.855770
Dice Loss: 0.635285, CE Loss: 41.110214, Total: 41.745499
Dice Loss: 0.753064, CE Loss: 73.240540, Total: 73.993607
Dice Loss: 0.749153, CE Loss: 61.994995, Total: 62.744148
Dice Loss: 0.351061, CE Loss: 15.826437, Total: 16.177498
Dice Loss: 0.280971, CE Loss: 14.346874, Total: 14.627846
Dice Loss: 0.482571, CE Loss: 25.008900, Total: 25.491470
Dice Loss: 0.477547, CE Loss: 25.085852, Total: 25.563398
Dice Loss: 0.553074, CE Loss: 31.390354, Total: 31.943428
Dice Loss: 0.539886, CE Loss: 30.936506, Total: 31.476393
Dice Loss: 0.450971, CE Loss: 23.215025, Total: 23.665997
Dice Loss: 0.255402, CE Loss: 11.248781, Total: 11.504183
Dice Loss: 0.180862, CE Loss: 5.522785, Total: 5.703647
Dice Loss: 0.380752, CE Loss: 17.697807, Total: 18.078560
Dice Loss: 0.351006, CE Loss: 15.591156, Total: 15.942163
Dice Loss: 0.687644, CE Loss: 25.181263, Total: 25.868906
Dice Loss: 0.561252, CE Loss: 19.563358, Total: 20.124611
Dice Loss: 0.664836, CE Loss: 20.411953, Total: 21.076788
Dice Loss: 0.764047, CE Loss: 32.365311, Total: 33.129356
Dice Loss: 0.594461, CE Loss: 21.784712, Total: 22.379173
